Time,%time,field.velocity_x,field.velocity_y,field.velocity_z,field.dvl_roll,field.dvl_pitch,field.dvl_yaw,field.depth_data,field.depth_rate,field.roll_data,field.pitch_data,field.yaw_data,field.yaw_rate_data,field.lat,field.long,field.gps_status,field.navigasi_north,field.navigasi_east,field.navigasi_depth,field.voltage,field.current,field.humidity,field.temperature,field.pressure,field.surge,field.des_mm,field.cur_mm,field.roll_sp,field.servo_position,field.yaw_sp,field.internal_volume,field.bow_percentage,be_rate,depthrate_mm,depthrate_mm
6.9,1.70E+18,0.0515,-0.0023,0.029999999,1.940000057,-4.039999962,230.3999939,3.807968159,0.048151717,0.285844066,-6.113594457,269.1692759,-0.18756752,-6.886518735,107.6102647,-1,0,0,0,20.5362606,2846,59.72999954,37.00999832,933.9000244,0.051551334,250.4979704,251,0,0,0,457.5,0.036277898,-7.5,4.8151717,-4.141196
7,1.70E+18,0.0515,-0.0023,0.029999999,1.940000057,-4.039999962,230.3999939,3.806946297,0.048159774,0.25978828,-6.015589615,269.1802918,-0.183990863,-6.886518622,107.610266,-1,0,0,0,20.5362606,2846,59.72999954,37.00999832,933.9000244,0.051551334,250.4979704,251,0,0,0,457.5,0.036277898,-7.5,4.8159774,0.008057
7.1,1.70E+18,0.0515,-0.0023,0.029999999,1.940000057,-4.039999962,230.3999939,3.815128584,0.04703711,0.241849566,-5.92007991,269.2145967,-0.143109238,-6.886518509,107.6102674,-1,0,0,0,20.5362606,2846,59.72999954,37.00999832,933.9000244,0.051551334,250.4979704,251,0,0,0,457.5,0.036277898,-7.5,4.703711,-1.122664
7.2,1.70E+18,0.0515,-0.0023,0.029999999,1.940000057,-4.039999962,230.3999939,3.818196077,0.048006184,0.220922823,-5.823213726,269.2446375,-0.187786851,-6.886518396,107.6102688,-1,0,0,0,20.52828026,2846,59.72999954,37.00999832,933.9000244,0.051551334,250.4979704,251,0,0,0,457.5,0.036277898,-7.5,4.8006184,0.969074
7.3,1.70E+18,0.0504,-0.0039,0.0275,1.730000019,-2.980000019,229.6000061,3.817174215,0.045423634,0.204356645,-5.722723569,269.2744049,-0.124561861,-6.886518282,107.6102702,-1,0,0,0,20.52828026,2846,59.72999954,37.00999832,933.9000244,0.050550668,250.4979704,251,0,0,0,457.5,0.036277898,-7.5,4.5423634,-2.58255
7.4,1.70E+18,0.0504,-0.0039,0.0275,1.730000019,-2.980000019,229.6000061,3.823310156,0.047801912,0.191658542,-5.625808695,269.3040356,-0.073111417,-6.886518168,107.6102716,-1,0,0,0,20.52828026,2846,59.72999954,37.00999832,933.9000244,0.050550668,250.4979704,251,0,0,0,447.5,0.036277898,-10,4.7801912,2.378278
7.5,1.70E+18,0.0504,-0.0039,0.0275,1.730000019,-2.980000019,229.6000061,3.828423996,0.04837168,0.180180407,-5.528756293,269.3336663,-0.104932832,-6.88651805,107.6102729,-1,0,0,0,20.52828026,2846,59.72999954,37.00999832,933.9000244,0.050550668,250.4979704,251,0,0,0,447.5,0.036277898,-10,4.837168,0.569768
7.6,1.70E+18,0.0504,-0.0039,0.0275,1.730000019,-2.980000019,229.6000061,3.833537836,0.048688527,0.177514508,-5.43625425,269.3641444,0.037963408,-6.886517996,107.6102737,-1,0,0,0,20.52828026,2846,59.72999954,37.00999832,933.5,0.050550668,250.4979704,251,0,0,0,447.5,0.036277898,-10,4.8688527,0.316847
7.7,1.70E+18,0.0504,-0.0039,0.0275,1.730000019,-2.980000019,229.6000061,3.833537836,0.046669699,0.167010181,-5.341532124,269.3948138,-0.098366832,-6.886517823,107.6102758,-1,0,0,0,20.52828026,2846,59.72999954,37.00999832,933.5,0.050550668,250.4979704,251,0,0,0,447.5,0.036277898,-10,4.6669699,-2.018828
7.8,1.70E+18,0.0504,-0.0039,0.0275,1.730000019,-2.980000019,229.6000061,3.838651915,0.047674075,0.159271015,-5.239815754,269.426194,-0.0375154,-6.88651771,107.6102772,-1,0,0,0,20.52828026,2846,59.72999954,37.00999832,933.5,0.050550668,250.4979704,251,0,0,0,447.5,0.036277898,-10,4.7674075,1.004376
7.9,1.70E+18,0.0504,-0.0039,0.0275,1.730000019,-2.980000019,229.6000061,3.844790001,0.045681346,0.147779293,-5.138422701,269.4585581,-0.059192867,-6.886517596,107.6102786,-1,0,0,0,20.52828026,2846,59.70999908,37.00999832,933.5,0.050550668,250.4979704,251,0,0,0,440,0.036277898,-7.5,4.5681346,-1.992729
8,1.70E+18,0.0504,-0.0039,0.0275,1.730000019,-2.980000019,229.6000061,3.846834917,0.047425058,0.145898223,-5.045338943,269.4608543,0.032891115,-6.886517483,107.61028,-1,0,0,0,20.52828026,2846,59.70999908,37.00999832,933.5,0.050550668,250.4979704,251,0,0,0,440,0.036277898,-7.5,4.7425058,1.743712
8.1,1.70E+18,0.0504,-0.0039,0.0275,1.730000019,-2.980000019,229.6000061,3.848879595,0.04468473,0.143155218,-4.949061734,269.4887902,0.010100971,-6.886517424,107.6102807,-1,0,0,0,20.52828026,2846,59.70999908,37.00999832,933.5,0.050550668,250.4979704,251,0,0,0,440,0.036277898,-7.5,4.468473,-2.740328
8.2,1.70E+18,0.0504,-0.0039,0.0275,1.730000019,-2.980000019,229.6000061,3.851948757,0.04468473,0.145814003,-4.899718484,269.5027856,0.068056396,-6.886517311,107.6102822,-1,0,0,0,20.51252174,2906,59.70999908,37.00999832,933.5,0.050550668,250.4979704,251,0,0,0,440,0.036277898,-7.5,4.468473,0
8.3,1.70E+18,0.048799999,-0.0023,0.025799999,1.330000043,-2.049999952,228.8999939,3.85604002,0.045403976,0.143370158,-4.753411243,269.5394139,-0.020227379,-6.886517198,107.6102836,-1,0,0,0,20.51252174,2906,59.70999908,37.00999832,933.5,0.04885417,250.4979704,251,0,0,0,440,0.036277898,-7.5,4.5403976,0.719246
8.4,1.70E+18,0.048799999,-0.0023,0.025799999,1.330000043,-2.049999952,228.8999939,3.858085413,0.044368912,0.143269629,-4.657998491,269.5655185,0.029462263,-6.886517026,107.6102858,-1,0,0,0,20.51252174,2906,59.70999908,37.00999832,933.5,0.04885417,250.4979704,251,0,0,0,432.5,0.036277898,-7.5,4.4368912,-1.035064
8.5,1.70E+18,0.048799999,-0.0023,0.025799999,1.330000043,-2.049999952,228.8999939,3.860131998,0.04379091,0.148881006,-4.561940813,269.6032949,0.062620805,-6.886516913,107.6102872,-1,0,0,0,20.51252174,2906,59.70999908,37.00999832,933.5,0.04885417,250.4979704,251,0,0,0,432.5,0.036277898,-7.5,4.379091,-0.578002
8.6,1.70E+18,0.048799999,-0.0023,0.025799999,1.330000043,-2.049999952,228.8999939,3.8662677,0.043451875,0.158826801,-4.45928567,269.6293995,0.125375814,-6.8865168,107.6102887,-1,0,0,0,20.51252174,2906,59.70999908,37.00999832,933,0.04885417,250.4979704,251,0,0,0,432.5,0.036277898,-7.5,4.3451875,-0.339035
8.7,1.70E+18,0.048799999,-0.0023,0.025799999,1.330000043,-2.049999952,228.8999939,3.867290516,0.041823041,0.166238846,-4.360011476,269.6517592,0.109304155,-6.886516682,107.6102901,-1,0,0,0,20.51252174,2906,59.70999908,37.00999832,933,0.04885417,250.4979704,251,0,0,0,432.5,0.036277898,-7.5,4.1823041,-1.628834
8.8,1.70E+18,0.048799999,-0.0023,0.025799999,1.330000043,-2.049999952,228.8999939,3.8662677,0.039165907,0.176018312,-4.263048766,269.676579,0.103516024,-6.886516569,107.6102916,-1,0,0,0,20.51252174,2906,59.70999908,37.00999832,933,0.04885417,250.4979704,251,0,0,0,432.5,0.036277898,-7.5,3.9165907,-2.657134
8.9,1.70E+18,0.048799999,-0.0023,0.025799999,1.330000043,-2.049999952,228.8999939,3.872404594,0.042874355,0.184038872,-4.167467308,269.6994034,0.061206899,-6.886516456,107.610293,-1,0,0,0,20.51252174,2906,59.72000122,37.00999832,933,0.04885417,250.4979704,251,0,0,0,422.5,0.036277898,-10,4.2874355,3.708448
9,1.70E+18,0.048799999,-0.0023,0.025799999,1.330000043,-2.049999952,228.8999939,3.877518435,0.043738794,0.194537326,-4.067534522,269.6984741,0.127401832,-6.886516343,107.6102945,-1,0,0,0,20.51252174,2906,59.72000122,37.00999832,933,0.04885417,250.4979704,251,0,0,0,422.5,0.036277898,-10,4.3738794,0.864439
9.1,1.70E+18,0.048799999,-0.0023,0.025799999,1.330000043,-2.049999952,228.8999939,3.881609459,0.041711044,0.206348055,-3.971852694,269.7282688,0.121773477,-6.88651623,107.610296,-1,0,0,0,20.51252174,2906,59.72000122,37.00999832,933,0.04885417,250.4979704,251,0,0,0,422.5,0.036277898,-10,4.1711044,-2.02775
9.2,1.70E+18,0.048799999,-0.0023,0.025799999,1.330000043,-2.049999952,228.8999939,3.888769169,0.046129145,0.218268482,-3.867985859,269.7479224,0.196186692,-6.886516116,107.6102975,-1,0,0,0,20.65790939,1234,59.72000122,37.00999832,933,0.04885417,250.4979704,251,0,0,0,422.5,0.036277898,-10,4.6129145,4.418101
9.3,1.70E+18,0.043400001,-0.0077,0.023799999,1.639999986,-1.129999995,283.2999878,3.885701437,0.041292347,0.232337921,-3.769785403,269.7899357,0.129737967,-6.886515997,107.6102989,-1,0,0,0,20.65790939,1234,59.72000122,37.00999832,933,0.044077773,250.4979704,251,0,0,0,422.5,0.036277898,-10,4.1292347,-4.836798
9.4,1.70E+18,0.043400001,-0.0077,0.023799999,1.639999986,-1.129999995,283.2999878,3.891837378,0.042720776,0.241936988,-3.672382349,269.818801,0.082249354,-6.886515883,107.6103004,-1,0,0,0,20.65790939,1234,59.72000122,37.00999832,933,0.044077773,250.4979704,251,0,0,0,422.5,0.036277898,-10,4.2720776,1.428429
9.5,1.70E+18,0.043400001,-0.0077,0.023799999,1.639999986,-1.129999995,283.2999878,3.890815516,0.039683778,0.258769825,-3.572980452,269.8501538,0.177021858,-6.886515769,107.6103019,-1,0,0,0,20.65790939,1234,59.72000122,37.00999832,933,0.044077773,250.4979704,251,0,0,0,422.5,0.036277898,-10,3.9683778,-3.036998
9.6,1.70E+18,0.043400001,-0.0077,0.023799999,1.639999986,-1.129999995,283.2999878,3.895929356,0.041336711,0.271653851,-3.476802117,269.8751923,0.185802101,-6.886515654,107.6103034,-1,0,0,0,20.65790939,1234,59.72000122,37.00999832,933.0999756,0.044077773,250.4979704,251,0,0,0,422.5,0.036277898,-10,4.1336711,1.652933
9.7,1.70E+18,0.043400001,-0.0077,0.023799999,1.639999986,-1.129999995,283.2999878,3.895929356,0.039714426,0.284127912,-3.38126999,269.8985908,0.121821099,-6.88651554,107.6103049,-1,0,0,0,20.65790939,1234,59.72000122,37.00999832,933.0999756,0.044077773,250.4979704,251,0,0,0,422.5,0.036277898,-10,3.9714426,-1.622285
9.8,1.70E+18,0.043400001,-0.0077,0.023799999,1.639999986,-1.129999995,283.2999878,3.901043196,0.039702088,0.292737835,-3.285671448,269.92475,0.09774796,-6.886515425,107.6103064,-1,0,0,0,20.65790939,1234,59.72000122,37.00999832,933.0999756,0.044077773,250.4979704,251,0,0,0,422.5,0.036277898,-10,3.9702088,-0.012338
9.9,1.70E+18,0.043400001,-0.0077,0.023799999,1.639999986,-1.129999995,283.2999878,3.901043196,0.036631752,0.303713296,-3.187487222,269.9111647,0.114329666,-6.886515306,107.6103079,-1,0,0,0,20.65790939,1234,59.72000122,37.02000046,933.0999756,0.044077773,250.4979704,251,0,0,0,415,0.036277898,-7.5,3.6631752,-3.070336
10,1.70E+18,0.043400001,-0.0077,0.023799999,1.639999986,-1.129999995,283.2999878,3.907179136,0.038671408,0.313639792,-3.090202476,269.9370779,0.062135869,-6.886515192,107.6103094,-1,0,0,0,20.65790939,1234,59.72000122,37.02000046,933.0999756,0.044077773,250.4979704,251,0,0,0,415,0.036277898,-7.5,3.8671408,2.039656
10.1,1.70E+18,0.043400001,-0.0077,0.023799999,1.639999986,-1.129999995,283.2999878,3.912293215,0.040213458,0.327943216,-2.994210786,269.9630185,0.16868081,-6.886515078,107.6103109,-1,0,0,0,20.65790939,1234,59.72000122,37.02000046,933.0999756,0.044077773,250.4979704,251,0,0,0,415,0.036277898,-7.5,4.0213458,1.54205
10.2,1.70E+18,0.043400001,-0.0077,0.023799999,1.639999986,-1.129999995,283.2999878,3.911271114,0.038215745,0.340618389,-2.89494791,269.9885763,0.107484982,-6.886514964,107.6103124,-1,0,0,0,20.52420044,2826,59.72000122,37.02000046,933.0999756,0.044077773,250.4979704,251,0,0,0,415,0.036277898,-7.5,3.8215745,-1.997713
10.3,1.70E+18,0.046700001,-0.0088,0.0219,1.690000057,-0.100000001,228,3.913315792,0.03754776,0.352178742,-2.804293517,270.0145442,0.137241118,-6.886514905,107.6103131,-1,0,0,0,20.52420044,2826,59.72000122,37.02000046,933.0999756,0.04752189,250.4979704,251,0,0,0,415,0.036277898,-7.5,3.754776,-0.667985
10.4,1.70E+18,0.046700001,-0.0088,0.0219,1.690000057,-0.100000001,228,3.914338608,0.037015352,0.362347272,-2.711133308,270.0399107,0.099955316,-6.886514736,107.6103154,-1,0,0,0,20.52420044,2826,59.72000122,37.02000046,933.0999756,0.04752189,250.4979704,251,0,0,0,407.5,0.036277898,-7.5,3.7015352,-0.532408
10.5,1.70E+18,0.046700001,-0.0088,0.0219,1.690000057,-0.100000001,228,3.923543711,0.040173981,0.371864522,-2.617409322,270.0640472,0.083135706,-6.886514618,107.6103169,-1,0,0,0,20.52420044,2826,59.72000122,37.02000046,933.0999756,0.04752189,250.4979704,251,0,0,0,407.5,0.036277898,-7.5,4.0173981,3.158629
10.6,1.70E+18,0.046700001,-0.0088,0.0219,1.690000057,-0.100000001,228,3.926612873,0.038619492,0.376877488,-2.571076938,270.0785072,0.116375144,-6.886514563,107.6103177,-1,0,0,0,20.52420044,2826,59.72000122,37.02000046,932.9000244,0.04752189,250.4979704,251,0,0,0,407.5,0.036277898,-7.5,3.8619492,-1.554489
10.7,1.70E+18,0.046700001,-0.0088,0.0219,1.690000057,-0.100000001,228,3.927634974,0.038603559,0.386379096,-2.431356485,270.117213,0.040279983,-6.886514392,107.61032,-1,0,0,0,20.52420044,2826,59.72000122,37.02000046,932.9000244,0.04752189,250.4979704,251,0,0,0,407.5,0.036277898,-7.5,3.8603559,-0.015933
10.8,1.70E+18,0.046700001,-0.0088,0.0219,1.690000057,-0.100000001,228,3.932748814,0.040148262,0.387349688,-2.383425025,270.1341878,0.032327085,-6.886514338,107.6103208,-1,0,0,0,20.52420044,2826,59.72000122,37.02000046,932.9000244,0.04752189,250.4979704,251,0,0,0,407.5,0.036277898,-7.5,4.0148262,1.544703
10.9,1.70E+18,0.046700001,-0.0088,0.0219,1.690000057,-0.100000001,228,3.933771629,0.03797264,0.394101151,-2.236154452,270.1294316,0.080533025,-6.886514167,107.6103231,-1,0,0,0,20.52420044,2826,59.70999908,37.02000046,932.9000244,0.04752189,250.4979704,251,0,0,0,400,0.036277898,-7.5,3.797264,-2.175622
11,1.70E+18,0.046700001,-0.0088,0.0219,1.690000057,-0.100000001,228,3.930702467,0.034191355,0.396054935,-2.145032167,270.1588436,-0.007129594,-6.886514055,107.6103247,-1,0,0,0,20.52420044,2826,59.70999908,37.02000046,932.9000244,0.04752189,250.4979704,251,0,0,0,400,0.036277898,-7.5,3.4191355,-3.781285
11.1,1.70E+18,0.046700001,-0.0088,0.0219,1.690000057,-0.100000001,228,3.938885469,0.034729835,0.391258404,-2.059084025,270.1807933,-0.077377286,-6.886513937,107.6103262,-1,0,0,0,20.52420044,2826,59.70999908,37.02000046,932.9000244,0.04752189,250.4979704,251,0,0,0,400,0.036277898,-7.5,3.4729835,0.53848
11.2,1.70E+18,0.046700001,-0.0088,0.0219,1.690000057,-0.100000001,228,3.934794445,0.034093957,0.387108054,-1.964383041,270.2076086,-0.103421167,-6.886513825,107.6103278,-1,0,0,0,20.52418137,2846,59.70999908,37.02000046,932.9000244,0.04752189,250.4979704,251,0,0,0,400,0.036277898,-7.5,3.4093957,-0.635878
11.3,1.70E+18,0.0396,-0.0069,0.0208,1.730000019,0.819999993,227.5,3.940930386,0.03410469,0.377660341,-1.871161329,270.2351892,-0.061870551,-6.886513713,107.6103293,-1,0,0,0,20.52418137,2846,59.70999908,37.02000046,932.9000244,0.040196641,250.4979704,251,0,0,0,400,0.036277898,-7.5,3.410469,0.010733
11.4,1.70E+18,0.0396,-0.0069,0.0208,1.730000019,0.819999993,227.5,3.942976732,0.035680521,0.36402456,-1.78086378,270.2617311,-0.092764304,-6.886513602,107.6103309,-1,0,0,0,20.52418137,2846,59.70999908,37.02000046,932.9000244,0.040196641,250.4979704,251,0,0,0,390,0.036277898,-10,3.5680521,1.575831
11.5,1.70E+18,0.0396,-0.0069,0.0208,1.730000019,0.819999993,227.5,3.949113388,0.037392896,0.345720459,-1.686372397,270.295052,-0.204158736,-6.886513491,107.6103325,-1,0,0,0,20.52418137,2846,59.70999908,37.02000046,932.9000244,0.040196641,250.4979704,251,0,0,0,390,0.036277898,-10,3.7392896,1.712375
11.6,1.70E+18,0.0396,-0.0069,0.0208,1.730000019,0.819999993,227.5,3.950136204,0.035349809,0.327060634,-1.592187247,270.3278262,-0.17590258,-6.88651338,107.6103341,-1,0,0,0,20.52418137,2846,59.70999908,37.02000046,932.5,0.040196641,250.4979704,251,0,0,0,390,0.036277898,-10,3.5349809,-2.043087
11.7,1.70E+18,0.0396,-0.0069,0.0208,1.730000019,0.819999993,227.5,3.949113388,0.034811128,0.305182318,-1.498526686,270.3579763,-0.193637246,-6.886513264,107.6103356,-1,0,0,0,20.52418137,2846,59.70999908,37.02000046,932.5,0.040196641,250.4979704,251,0,0,0,390,0.036277898,-10,3.4811128,-0.538681
11.8,1.70E+18,0.0396,-0.0069,0.0208,1.730000019,0.819999993,227.5,3.953204412,0.034273818,0.281379342,-1.406403591,270.3909418,-0.248877952,-6.886513152,107.6103372,-1,0,0,0,20.52418137,2846,59.70999908,37.02000046,932.5,0.040196641,250.4979704,251,0,0,0,390,0.036277898,-10,3.4273818,-0.53731
11.9,1.70E+18,0.0396,-0.0069,0.0208,1.730000019,0.819999993,227.5,3.956272144,0.033993296,0.2513252,-1.317439031,270.3719443,-0.317794306,-6.886513041,107.6103388,-1,0,0,0,20.52418137,2846,59.70000076,37.02000046,932.5,0.040196641,250.4979704,251,0,0,0,390,0.036277898,-10,3.3993296,-0.280522
12,1.70E+18,0.0396,-0.0069,0.0208,1.730000019,0.819999993,227.5,3.954227228,0.031671766,0.222686026,-1.219868553,270.4037344,-0.255766488,-6.886512929,107.6103404,-1,0,0,0,20.52418137,2846,59.70000076,37.02000046,932.5,0.040196641,250.4979704,251,0,0,0,390,0.036277898,-10,3.1671766,-2.32153
12.1,1.70E+18,0.0396,-0.0069,0.0208,1.730000019,0.819999993,227.5,3.960363884,0.032172378,0.192814418,-1.132727832,270.4304404,-0.290269177,-6.886512817,107.610342,-1,0,0,0,20.52418137,2846,59.70000076,37.02000046,932.5,0.040196641,250.4979704,251,0,0,0,390,0.036277898,-10,3.2172378,0.500612
12.2,1.70E+18,0.0396,-0.0069,0.0208,1.730000019,0.819999993,227.5,3.965477962,0.035524148,0.155848663,-1.044547755,270.4553969,-0.40453969,-6.886512705,107.6103436,-1,0,0,0,20.51670074,3120,59.70000076,37.02000046,932.5,0.040196641,250.4979704,251,0,0,0,390,0.036277898,-10,3.5524148,3.35177
12.3,1.70E+18,0.038400002,-0.012800001,0.0187,1.590000033,1.769999981,227,3.967524309,0.035196539,0.12586749,-0.950588222,270.4791233,-0.319204068,-6.88651259,107.6103452,-1,0,0,0,20.51670074,3120,59.70000076,37.02000046,932.5,0.040477156,250.4979704,251,0,0,0,390,0.036277898,-10,3.5196539,-0.327609
12.4,1.70E+18,0.038400002,-0.012800001,0.0187,1.590000033,1.769999981,227,3.968546171,0.035189152,0.098814937,-0.856981423,270.500991,-0.294237315,-6.886512536,107.610346,-1,0,0,0,20.51670074,3120,59.70000076,37.02000046,932.5,0.040477156,250.4979704,251,0,0,0,387.5,0.036277898,-2.5,3.5189152,-0.007387
12.5,1.70E+18,0.038400002,-0.012800001,0.0187,1.590000033,1.769999981,227,3.968546171,0.030585146,0.070735321,-0.759418739,270.5256195,-0.232476783,-6.886512425,107.6103476,-1,0,0,0,20.51670074,3120,59.70000076,37.02000046,932.5,0.040477156,250.4979704,251,0,0,0,387.5,0.036277898,-2.5,3.0585146,-4.604006
12.6,1.70E+18,0.038400002,-0.012800001,0.0187,1.590000033,1.769999981,227,3.975705643,0.033420898,0.045836411,-0.664016878,270.5493459,-0.241385758,-6.886512257,107.61035,-1,0,0,0,20.51670074,3120,59.70000076,37.02000046,932.5999756,0.040477156,250.4979704,251,0,0,0,387.5,0.036277898,-2.5,3.3420898,2.835752
12.7,1.70E+18,0.038400002,-0.012800001,0.0187,1.590000033,1.769999981,227,3.971613903,0.028586702,0.021459961,-0.570701524,270.5726077,-0.200757752,-6.886512147,107.6103516,-1,0,0,0,20.51670074,3120,59.70000076,37.02000046,932.5999756,0.040477156,250.4979704,251,0,0,0,387.5,0.036277898,-2.5,2.8586702,-4.834196
12.8,1.70E+18,0.038400002,-0.012800001,0.0187,1.590000033,1.769999981,227,3.970591803,0.027028706,-0.000620192,-0.482661003,270.5949401,-0.227418438,-6.886512037,107.6103533,-1,0,0,0,20.51670074,3120,59.70000076,37.02000046,932.5999756,0.040477156,250.4979704,251,0,0,0,387.5,0.036277898,-2.5,2.7028706,-1.557996
12.9,1.70E+18,0.038400002,-0.012800001,0.0187,1.590000033,1.769999981,227,3.975705643,0.029053522,-0.012600438,-0.388239371,270.5599244,-0.106236505,-6.88651198,107.6103541,-1,0,0,0,20.51670074,3120,59.66999817,37.04000092,932.5999756,0.040477156,250.4979704,251,0,0,0,377.5,0.036277898,-10,2.9053522,2.024816
13,1.70E+18,0.038400002,-0.012800001,0.0187,1.590000033,1.769999981,227,3.982866068,0.031216042,-0.031135954,-0.292673449,270.5700382,-0.200996156,-6.886511813,107.6103565,-1,0,0,0,20.51670074,3120,59.66999817,37.04000092,932.5999756,0.040477156,250.4979704,251,0,0,0,377.5,0.036277898,-10,3.1216042,2.16252
13.1,1.70E+18,0.038400002,-0.012800001,0.0187,1.590000033,1.769999981,227,3.98388793,0.030622378,-0.037930488,-0.240391541,270.5828855,-0.136910754,-6.88651176,107.6103574,-1,0,0,0,20.51670074,3120,59.66999817,37.04000092,932.5999756,0.040477156,250.4979704,251,0,0,0,377.5,0.036277898,-10,3.0622378,-0.593664
13.2,1.70E+18,0.033500001,-0.0133,0.015699999,1.590000033,1.769999981,227,3.98388793,0.032726131,-0.052529334,-0.141918634,270.5989856,-0.123154075,-6.886511649,107.610359,-1,0,0,0,20.6539402,1214,59.66999817,37.04000092,932.5999756,0.036043585,250.4979704,251,0,0,0,377.5,0.036277898,-10,3.2726131,2.103753
13.3,1.70E+18,0.033500001,-0.0133,0.015699999,1.299999952,2.730000019,283.7999878,3.981841583,0.028632563,-0.060253144,-0.044569395,270.6149763,-0.035005654,-6.886511536,107.6103606,-1,0,0,0,20.6539402,1214,59.66999817,37.04000092,932.5999756,0.036043585,250.4979704,251,0,0,0,377.5,0.036277898,-10,2.8632563,-4.093568
13.4,1.70E+18,0.033500001,-0.0133,0.015699999,1.299999952,2.730000019,283.7999878,3.987979908,0.030698672,-0.068454276,0.051382858,270.6326072,-0.041545394,-6.886511426,107.6103623,-1,0,0,0,20.6539402,1214,59.66999817,37.04000092,932.5999756,0.036043585,250.4979704,251,0,0,0,377.5,0.036277898,-10,3.0698672,2.066109
13.5,1.70E+18,0.033500001,-0.0133,0.015699999,1.299999952,2.730000019,283.7999878,3.990024824,0.029175898,-0.076005476,0.190961803,270.6592857,-0.071869608,-6.88651126,107.6103647,-1,0,0,0,20.6539402,1214,59.66999817,37.04000092,932.5999756,0.036043585,250.4979704,251,0,0,0,377.5,0.036277898,-10,2.9175898,-1.522774
13.6,1.70E+18,0.033500001,-0.0133,0.015699999,1.299999952,2.730000019,283.7999878,3.989002008,0.029175691,-0.082404886,0.291255599,270.6707936,-0.102222021,-6.886511151,107.6103664,-1,0,0,0,20.6539402,1214,59.66999817,37.04000092,932.2000122,0.036043585,250.4979704,251,0,0,0,377.5,0.036277898,-10,2.9175691,-0.000207
13.7,1.70E+18,0.033500001,-0.0133,0.015699999,1.299999952,2.730000019,283.7999878,3.993093987,0.029155083,-0.086677488,0.38616493,270.6832035,-0.060937691,-6.886511042,107.610368,-1,0,0,0,20.6539402,1214,59.66999817,37.04000092,932.2000122,0.036043585,250.4979704,251,0,0,0,377.5,0.036277898,-10,2.9155083,-0.020608
13.8,1.70E+18,0.033500001,-0.0133,0.015699999,1.299999952,2.730000019,283.7999878,3.997183342,0.029763827,-0.088544423,0.477269838,270.6929893,-0.008111961,-6.886510933,107.6103697,-1,0,0,0,20.6539402,1214,59.66999817,37.04000092,932.2000122,0.036043585,250.4979704,251,0,0,0,377.5,0.036277898,-10,2.9763827,0.608744
13.9,1.70E+18,0.033500001,-0.0133,0.015699999,1.299999952,2.730000019,283.7999878,3.998207827,0.031378876,-0.0886457,0.570509862,270.6521514,0.022237536,-6.886510826,107.6103713,-1,0,0,0,20.6539402,1214,59.68999863,37.02000046,932.2000122,0.036043585,250.4979704,251,0,0,0,375,0.036277898,-2.5,3.1378876,1.615049
14,1.70E+18,0.033500001,-0.0133,0.015699999,1.299999952,2.730000019,283.7999878,4.002297421,0.032277346,-0.086810624,0.666500218,270.6640693,0.015860933,-6.88651072,107.610373,-1,0,0,0,20.6539402,1214,59.68999863,37.02000046,932.2000122,0.036043585,250.4979704,251,0,0,0,375,0.036277898,-2.5,3.2277346,0.89847
14.1,1.70E+18,0.033500001,-0.0133,0.015699999,1.299999952,2.730000019,283.7999878,3.999229689,0.026046699,-0.08963642,0.761370335,270.6765886,-0.050502278,-6.886510612,107.6103747,-1,0,0,0,20.6539402,1214,59.68999863,37.02000046,932.2000122,0.036043585,250.4979704,251,0,0,0,375,0.036277898,-2.5,2.6046699,-6.230647
14.2,1.70E+18,0.034000002,-0.0068,0.015699999,1.299999952,2.730000019,283.7999878,4.005366583,0.028204739,-0.087704811,0.850628207,270.6866204,0.016212041,-6.886510506,107.6103763,-1,0,0,0,20.52449036,2840,59.68999863,37.02000046,932.2000122,0.034673335,250.4979704,251,0,0,0,375,0.036277898,-2.5,2.8204739,2.15804
14.3,1.70E+18,0.034000002,-0.0068,0.015699999,1.350000024,3.779999971,225.8000031,4.005366583,0.027197929,-0.082696504,0.949098592,270.6991669,0.031209606,-6.886510402,107.610378,-1,0,0,0,20.52449036,2840,59.68999863,37.02000046,932.2000122,0.034673335,250.4979704,251,0,0,0,375,0.036277898,-2.5,2.7197929,-1.00681
